review_id,product_id,author,title,rating,content,timestamp,is_verified,profile_id,product_attributes,review_length,product_name,review_length_words,normalized_rating
R0002077,B0BYC52LYP,Wcdwfvx,Worth it,3.0,Works as described.,2023-04-07,1,PROF90643,Not Specified,19,UE BOOM 3,3,0.5
R0002078,B0BYC52LYP,Ttuhhpm,Decent product,4.0,"I use this every day and it never disappoints. Amazing sound quality, really impressed!",2023-07-10,1,PROF92168,Not Specified,87,UE BOOM 3,14,0.75
R0002079,B0BYC52LYP,Cynbsyw,Worth it,5.0,"Great product, exactly what I needed. The Bluetooth range is impressive.",2023-08-10,1,PROF38488,Not Specified,72,UE BOOM 3,11,1.0
R0002080,B0BYC52LYP,Fdxpbxf,Worth it,5.0,I use this every day and it never disappoints. Excellent build quality for the price.,2022-07-10,1,PROF44608,Not Specified,85,UE BOOM 3,15,1.0
R0002081,B0BYC52LYP,Lrztwwn,Not impressed,1.0,Stopped working after a few months. The button layout is confusing.,2023-07-23,1,PROF71813,Color: Red,67,UE BOOM 3,11,0.0
R0002082,B0BYC52LYP,Akkztka,Worth it,2.0,The button layout is confusing. Not worth the price at all.,2023-01-22,1,PROF25747,Color: White,59,UE BOOM 3,11,0.25
R0002083,B0BYC52LYP,Pywnwnm,Not impressed,4.0,Sound is crystal clear and the bass is excellent. The Bluetooth range is impressive.,2024-02-20,1,PROF44265,Color: White,84,UE BOOM 3,14,0.75
R0002084,B0BYC52LYP,Wxsjpvo,Not impressed,5.0,Love the design and portability. Waterproof feature is a big plus.,2022-02-07,1,PROF14254,Not Specified,66,UE BOOM 3,11,1.0
R0002085,B0BYC52LYP,Gegxfiv,Great buy,4.0,"Battery life is fantastic, lasts all day. The Bluetooth range is impressive.",2024-06-18,1,PROF66753,Color: Black,76,UE BOOM 3,12,0.75
R0002086,B0BYC52LYP,Gdwtmrm,Worth it,4.0,"Very easy to set up and connect. Great product, exactly what I needed.",2022-11-11,1,PROF92040,Not Specified,70,UE BOOM 3,13,0.75
R0002087,B0BYC52LYP,Spytvus,Worth it,2.0,Sound is tinny and lacks bass. Sound is tinny and lacks bass.,2022-09-22,1,PROF75488,Color: Black,61,UE BOOM 3,12,0.25
R0002088,B0BYC52LYP,Fwfrimm,Not impressed,5.0,Waterproof feature is a big plus. Love the design and portability.,2023-06-17,1,PROF57986,Not Specified,66,UE BOOM 3,11,1.0
R0002089,B0BYC52LYP,Obvimzb,Great buy,5.0,Waterproof feature is a big plus. Love the design and portability.,2024-03-04,1,PROF33482,Not Specified,66,UE BOOM 3,11,1.0
R0002090,B0BYC52LYP,Epavwcw,Great buy,4.0,Excellent build quality for the price. I use this every day and it never disappoints.,2022-03-18,0,PROF53818,Color: White,85,UE BOOM 3,15,0.75
R0002091,B0BYC52LYP,Iefzmeb,Great buy,5.0,"Battery life is fantastic, lasts all day. The Bluetooth range is impressive.",2023-09-11,0,PROF78757,Color: Black,76,UE BOOM 3,12,1.0
R0002092,B0BYC52LYP,Jvvvsav,Great buy,5.0,"Excellent build quality for the price. Great product, exactly what I needed.",2023-11-06,1,PROF39382,Color: Red,76,UE BOOM 3,12,1.0
R0002093,B0BYC52LYP,Alyjrke,Not impressed,3.0,Works as described.,2023-11-23,0,PROF33753,Color: Black,19,UE BOOM 3,3,0.5
R0002094,B0BYC52LYP,Hrbnkoz,Not impressed,4.0,Love the design and portability. I use this every day and it never disappoints.,2023-01-07,1,PROF57436,Color: Black,79,UE BOOM 3,14,0.75
R0002095,B0BYC52LYP,Tmadirc,Not impressed,4.0,I use this every day and it never disappoints. Waterproof feature is a big plus.,2023-11-24,1,PROF64225,Color: White,80,UE BOOM 3,15,0.75
R0002096,B0BYC52LYP,Inrwrkb,Decent product,5.0,"Amazing sound quality, really impressed! Waterproof feature is a big plus.",2023-06-21,1,PROF36275,Size: Standard,74,UE BOOM 3,11,1.0
R0002097,B0BYC52LYP,Zwvvhfs,Not impressed,4.0,Very easy to set up and connect. The Bluetooth range is impressive.,2024-05-25,1,PROF75035,Color: Red,67,UE BOOM 3,12,0.75
R0002098,B0BYC52LYP,Dkmluwp,Decent product,5.0,"Amazing sound quality, really impressed! Sound is crystal clear and the bass is excellent.",2024-03-28,1,PROF77927,Size: Standard,90,UE BOOM 3,14,1.0
R0002099,B0BYC52LYP,Gpglcjq,Not impressed,5.0,I use this every day and it never disappoints. Excellent build quality for the price.,2022-10-09,1,PROF94905,Color: Red,85,UE BOOM 3,15,1.0
R0002100,B0BYC52LYP,Ugmpasr,Not impressed,4.0,"Amazing sound quality, really impressed! Sound is crystal clear and the bass is excellent.",2023-09-18,1,PROF94106,Color: Red,90,UE BOOM 3,14,0.75
R0002101,B0BYC52LYP,Alvhwaz,Worth it,5.0,"Waterproof feature is a big plus. Battery life is fantastic, lasts all day.",2023-01-19,1,PROF36046,Not Specified,75,UE BOOM 3,13,1.0
R0002102,B0BYC52LYP,Pepgpht,Great buy,4.0,The Bluetooth range is impressive. Very easy to set up and connect.,2022-10-11,1,PROF70109,Not Specified,67,UE BOOM 3,12,0.75
R0002103,B0BYC52LYP,Uhjskez,Decent product,3.0,Does the job but nothing special.,2022-01-31,0,PROF28501,Color: Black,33,UE BOOM 3,6,0.5
R0002104,B0BYC52LYP,Wlpfxym,Not impressed,5.0,Excellent build quality for the price. Very easy to set up and connect.,2022-09-30,0,PROF42458,Not Specified,71,UE BOOM 3,13,1.0
R0002105,B0BYC52LYP,Fuqgidb,Decent product,5.0,Love the design and portability. Sound is crystal clear and the bass is excellent.,2023-08-13,0,PROF21637,Color: Black,82,UE BOOM 3,14,1.0
R0002106,B0BYC52LYP,Lmnrpch,Not impressed,4.0,"Amazing sound quality, really impressed! Sound is crystal clear and the bass is excellent.",2023-08-30,1,PROF36500,Not Specified,90,UE BOOM 3,14,0.75
R0002107,B0BYC52LYP,Wacgxlr,Worth it,5.0,The Bluetooth range is impressive. Love the design and portability.,2023-04-30,0,PROF55080,Color: Red,67,UE BOOM 3,10,1.0
R0002108,B0BYC52LYP,Taknitb,Great buy,5.0,Sound is crystal clear and the bass is excellent. Excellent build quality for the price.,2024-05-16,1,PROF41346,Color: White,88,UE BOOM 3,15,1.0
R0002109,B0BYC52LYP,Wodmgpp,Great buy,3.0,Decent speaker but there are better options.,2023-11-20,1,PROF42566,Size: Standard,44,UE BOOM 3,7,0.5
R0002110,B0BYC52LYP,Lisuapt,Not impressed,5.0,I use this every day and it never disappoints. Excellent build quality for the price.,2024-02-11,1,PROF25611,Size: Standard,85,UE BOOM 3,15,1.0
R0002111,B0BYC52LYP,Gmzntrh,Worth it,3.0,It is okay for the price.,2022-10-03,1,PROF43332,Color: Black,25,UE BOOM 3,6,0.5
R0002112,B0BYC52LYP,Jfyihrw,Worth it,3.0,Works as described.,2023-09-28,1,PROF77380,Not Specified,19,UE BOOM 3,3,0.5
R0002113,B0BYC52LYP,Ewovgrk,Great buy,3.0,It is okay for the price.,2022-09-09,1,PROF78060,Not Specified,25,UE BOOM 3,6,0.5
R0002114,B0BYC52LYP,Gggbooi,Great buy,5.0,Very easy to set up and connect. Waterproof feature is a big plus.,2022-08-09,1,PROF92000,Color: White,66,UE BOOM 3,13,1.0
R0002115,B0BYC52LYP,Jasilqb,Worth it,5.0,"Amazing sound quality, really impressed! I use this every day and it never disappoints.",2022-06-12,0,PROF27082,Size: Standard,87,UE BOOM 3,14,1.0
R0002116,B0BYC52LYP,Rkfapxx,Decent product,3.0,Works as described.,2023-02-14,0,PROF42089,Color: Red,19,UE BOOM 3,3,0.5
R0002117,B0BYC52LYP,Puhubem,Great buy,4.0,"Amazing sound quality, really impressed! I use this every day and it never disappoints.",2022-01-27,1,PROF38180,Color: White,87,UE BOOM 3,14,0.75
R0002118,B0BYC52LYP,Iadcydb,Not impressed,5.0,"Great product, exactly what I needed. The Bluetooth range is impressive.",2024-05-24,1,PROF17270,Not Specified,72,UE BOOM 3,11,1.0
R0002119,B0BYC52LYP,Agzxjns,Decent product,2.0,Not worth the price at all. Sound is tinny and lacks bass.,2023-06-13,1,PROF88643,Not Specified,58,UE BOOM 3,12,0.25
R0002120,B0BYC52LYP,Nthsqin,Great buy,5.0,I use this every day and it never disappoints. Love the design and portability.,2024-05-28,1,PROF73703,Not Specified,79,UE BOOM 3,14,1.0
R0002121,B0BYC52LYP,Wlhdjyn,Decent product,5.0,Sound is crystal clear and the bass is excellent. Love the design and portability.,2023-01-07,1,PROF99857,Size: Standard,82,UE BOOM 3,14,1.0
R0002122,B0BYC52LYP,Rcxpgyd,Decent product,4.0,Excellent build quality for the price. The Bluetooth range is impressive.,2024-01-15,1,PROF75772,Color: Red,73,UE BOOM 3,11,0.75
R0002123,B0BYC52LYP,Uashopc,Great buy,5.0,I use this every day and it never disappoints. Excellent build quality for the price.,2022-11-30,1,PROF95774,Not Specified,85,UE BOOM 3,15,1.0
R0002124,B0BYC52LYP,Hgilwpj,Worth it,4.0,"Battery life is fantastic, lasts all day. Battery life is fantastic, lasts all day.",2023-09-08,1,PROF76624,Color: Red,83,UE BOOM 3,14,0.75
R0002125,B0BYC52LYP,Nsrluht,Not impressed,5.0,"The Bluetooth range is impressive. Great product, exactly what I needed.",2023-05-24,1,PROF85290,Color: Red,72,UE BOOM 3,11,1.0
R0002126,B0BYC52LYP,Sdndhpv,Great buy,5.0,Sound is crystal clear and the bass is excellent. Very easy to set up and connect.,2023-04-27,1,PROF18142,Color: Black,82,UE BOOM 3,16,1.0
R0002127,B0BYC52LYP,Phvotmg,Not impressed,5.0,"Battery life is fantastic, lasts all day. Very easy to set up and connect.",2022-04-19,1,PROF35883,Not Specified,74,UE BOOM 3,14,1.0
R0002128,B0BYC52LYP,Kvdipia,Not impressed,3.0,Works as described.,2023-04-07,1,PROF91797,Not Specified,19,UE BOOM 3,3,0.5
R0002129,B0BYC52LYP,Uxzmrkf,Decent product,5.0,"Amazing sound quality, really impressed! Excellent build quality for the price.",2022-10-17,1,PROF46215,Color: Black,79,UE BOOM 3,11,1.0
R0002130,B0BYC52LYP,Qbiyigh,Decent product,4.0,"Great product, exactly what I needed. I use this every day and it never disappoints.",2022-12-11,1,PROF26125,Not Specified,84,UE BOOM 3,15,0.75
R0002131,B0BYC52LYP,Yrfuymz,Great buy,3.0,Decent speaker but there are better options.,2023-03-01,1,PROF11019,Not Specified,44,UE BOOM 3,7,0.5
R0002132,B0BYC52LYP,Kshccxr,Worth it,1.0,Not worth the price at all. Sound is tinny and lacks bass.,2024-02-24,1,PROF86424,Color: Black,58,UE BOOM 3,12,0.0
R0002133,B0BYC52LYP,Jbyrgbr,Decent product,4.0,Love the design and portability. Love the design and portability.,2023-08-13,0,PROF21533,Size: Standard,65,UE BOOM 3,10,0.75
R0002134,B0BYC52LYP,Tfccvee,Worth it,4.0,"Amazing sound quality, really impressed! Very easy to set up and connect.",2022-02-03,1,PROF38460,Size: Standard,73,UE BOOM 3,12,0.75
R0002135,B0BYC52LYP,Peargol,Great buy,5.0,Waterproof feature is a big plus. Excellent build quality for the price.,2023-11-02,1,PROF79233,Not Specified,72,UE BOOM 3,12,1.0
R0002136,B0BYC52LYP,Lctulgw,Worth it,5.0,"Battery life is fantastic, lasts all day. Battery life is fantastic, lasts all day.",2024-04-03,0,PROF81260,Size: Standard,83,UE BOOM 3,14,1.0
R0002137,B0BYC52LYP,Chtkhhs,Great buy,2.0,Bluetooth connectivity drops constantly. Not worth the price at all.,2022-10-09,1,PROF94966,Color: Red,68,UE BOOM 3,10,0.25
R0002138,B0BYC52LYP,Ttplgpq,Not impressed,5.0,The Bluetooth range is impressive. Love the design and portability.,2023-12-01,1,PROF45733,Not Specified,67,UE BOOM 3,10,1.0
R0002139,B0BYC52LYP,Inrhyjp,Decent product,3.0,Works as described.,2023-08-06,0,PROF52865,Color: White,19,UE BOOM 3,3,0.5
R0002140,B0BYC52LYP,Qfhyqup,Not impressed,5.0,Very easy to set up and connect. Excellent build quality for the price.,2023-07-23,1,PROF61180,Color: Red,71,UE BOOM 3,13,1.0
R0002141,B0BYC52LYP,Xrnvoug,Worth it,5.0,Excellent build quality for the price. The Bluetooth range is impressive.,2023-10-08,1,PROF83424,Color: Red,73,UE BOOM 3,11,1.0
R0002142,B0BYC52LYP,Bmfsubk,Not impressed,4.0,I use this every day and it never disappoints. Sound is crystal clear and the bass is excellent.,2022-07-28,1,PROF78265,Not Specified,96,UE BOOM 3,18,0.75
R0002143,B0BYC52LYP,Bgiprxi,Not impressed,5.0,Very easy to set up and connect. I use this every day and it never disappoints.,2023-11-10,1,PROF70342,Size: Standard,79,UE BOOM 3,16,1.0
R0002144,B0BYC52LYP,Axiwdkt,Decent product,4.0,The Bluetooth range is impressive. Excellent build quality for the price.,2022-09-25,1,PROF38158,Not Specified,73,UE BOOM 3,11,0.75
R0002145,B0BYC52LYP,Akglfgg,Worth it,4.0,Excellent build quality for the price. Love the design and portability.,2022-10-26,1,PROF68074,Color: Black,71,UE BOOM 3,11,0.75
R0002146,B0BYC52LYP,Wdgcoon,Great buy,5.0,"Battery life is fantastic, lasts all day. I use this every day and it never disappoints.",2023-11-05,1,PROF59029,Color: Red,88,UE BOOM 3,16,1.0
R0002147,B0BYC52LYP,Wobcgee,Not impressed,4.0,"Great product, exactly what I needed. Love the design and portability.",2023-07-31,1,PROF36845,Not Specified,70,UE BOOM 3,11,0.75
R0002148,B0BYC52LYP,Rbhfoab,Great buy,4.0,Sound is crystal clear and the bass is excellent. I use this every day and it never disappoints.,2024-03-30,1,PROF15664,Size: Standard,96,UE BOOM 3,18,0.75
R0002149,B0BYC52LYP,Pnjxrvh,Decent product,4.0,"Amazing sound quality, really impressed! Very easy to set up and connect.",2023-02-21,0,PROF53745,Not Specified,73,UE BOOM 3,12,0.75
R0002150,B0BYC52LYP,Eqlyufx,Great buy,5.0,Sound is crystal clear and the bass is excellent. I use this every day and it never disappoints.,2022-07-18,0,PROF92249,Color: Red,96,UE BOOM 3,18,1.0
R0002151,B0BYC52LYP,Tjflatx,Not impressed,4.0,I use this every day and it never disappoints. I use this every day and it never disappoints.,2022-04-22,1,PROF47683,Not Specified,93,UE BOOM 3,18,0.75
R0002152,B0BYC52LYP,Flhlzeh,Not impressed,3.0,"Average sound quality, nothing to write home about.",2022-05-10,1,PROF21401,Color: Red,51,UE BOOM 3,8,0.5
R0002153,B0BYC52LYP,Jwefckj,Worth it,5.0,Sound is crystal clear and the bass is excellent. Excellent build quality for the price.,2023-03-05,1,PROF52711,Color: Red,88,UE BOOM 3,15,1.0
R0002154,B0BYC52LYP,Ldbgqmb,Great buy,5.0,Very easy to set up and connect. Very easy to set up and connect.,2022-11-18,0,PROF56693,Color: Black,65,UE BOOM 3,14,1.0
R0002155,B0BYC52LYP,Piyuzcn,Worth it,2.0,Battery drains way too fast. The button layout is confusing.,2023-04-10,1,PROF57838,Color: White,60,UE BOOM 3,10,0.25
R0002156,B0BYC52LYP,Fsgqjnt,Not impressed,3.0,Does the job but nothing special.,2022-03-25,1,PROF17348,Color: Red,33,UE BOOM 3,6,0.5
R0002157,B0BYC52LYP,Ewsfder,Decent product,3.0,Decent speaker but there are better options.,2023-06-26,1,PROF24466,Size: Standard,44,UE BOOM 3,7,0.5
R0002158,B0BYC52LYP,Abuxihn,Great buy,4.0,"Waterproof feature is a big plus. Amazing sound quality, really impressed!",2022-04-11,1,PROF34951,Not Specified,74,UE BOOM 3,11,0.75
R0002159,B0BYC52LYP,Sfktamu,Not impressed,4.0,"Battery life is fantastic, lasts all day. Excellent build quality for the price.",2022-07-18,0,PROF10379,Size: Standard,80,UE BOOM 3,13,0.75
R0002160,B0BYC52LYP,Dugllqd,Decent product,5.0,Waterproof feature is a big plus. The Bluetooth range is impressive.,2022-01-11,0,PROF24590,Not Specified,68,UE BOOM 3,11,1.0
R0002161,B0BYC52LYP,Wexvffx,Not impressed,5.0,Sound is crystal clear and the bass is excellent. Very easy to set up and connect.,2024-02-02,1,PROF94140,Color: Black,82,UE BOOM 3,16,1.0
R0002162,B0BYC52LYP,Cjlapmt,Worth it,5.0,The Bluetooth range is impressive. Very easy to set up and connect.,2024-03-03,0,PROF17498,Color: Black,67,UE BOOM 3,12,1.0
R0002163,B0BYC52LYP,Pupogqm,Decent product,4.0,Very easy to set up and connect. Very easy to set up and connect.,2023-01-20,1,PROF13660,Size: Standard,65,UE BOOM 3,14,0.75
R0002164,B0BYC52LYP,Ghksuhz,Decent product,5.0,The Bluetooth range is impressive. Waterproof feature is a big plus.,2022-06-02,1,PROF58314,Not Specified,68,UE BOOM 3,11,1.0
R0002165,B0BYC52LYP,Wzwagea,Decent product,4.0,"I use this every day and it never disappoints. Amazing sound quality, really impressed!",2023-10-26,1,PROF95531,Not Specified,87,UE BOOM 3,14,0.75
R0002166,B0BYC52LYP,Readyqj,Great buy,5.0,Sound is crystal clear and the bass is excellent. I use this every day and it never disappoints.,2022-03-08,1,PROF77178,Not Specified,96,UE BOOM 3,18,1.0
R0002167,B0BYC52LYP,Pyfvpbh,Great buy,5.0,"Amazing sound quality, really impressed! Great product, exactly what I needed.",2024-04-14,1,PROF16417,Size: Standard,78,UE BOOM 3,11,1.0
R0002168,B0BYC52LYP,Mkeayur,Not impressed,2.0,Stopped working after a few months. Bluetooth connectivity drops constantly.,2023-04-22,0,PROF21092,Not Specified,76,UE BOOM 3,10,0.25
R0002169,B0BYC52LYP,Snwcolr,Decent product,5.0,"Battery life is fantastic, lasts all day. Waterproof feature is a big plus.",2023-02-15,0,PROF74337,Not Specified,75,UE BOOM 3,13,1.0
R0002170,B0BYC52LYP,Zjsocpe,Great buy,4.0,I use this every day and it never disappoints. Love the design and portability.,2024-06-05,1,PROF62595,Color: White,79,UE BOOM 3,14,0.75
R0002171,B0BYC52LYP,Rusupjb,Not impressed,5.0,Love the design and portability. Waterproof feature is a big plus.,2023-03-11,1,PROF78805,Size: Standard,66,UE BOOM 3,11,1.0
R0002172,B0BYC52LYP,Ootmmny,Worth it,2.0,Battery drains way too fast. The button layout is confusing.,2023-04-07,1,PROF95800,Color: Red,60,UE BOOM 3,10,0.25
R0002173,B0BYC52LYP,Njppted,Worth it,3.0,Works as described.,2022-03-24,1,PROF43314,Color: Black,19,UE BOOM 3,3,0.5
R0002174,B0BYC52LYP,Jmpozof,Worth it,5.0,Excellent build quality for the price. Waterproof feature is a big plus.,2022-02-08,0,PROF42154,Size: Standard,72,UE BOOM 3,12,1.0
R0002175,B0BYC52LYP,Fikdusm,Decent product,3.0,Works as described.,2022-12-04,1,PROF32500,Color: White,19,UE BOOM 3,3,0.5
R0002176,B0BYC52LYP,Hommdee,Worth it,5.0,"Amazing sound quality, really impressed! Sound is crystal clear and the bass is excellent.",2023-11-12,1,PROF26019,Color: Red,90,UE BOOM 3,14,1.0
R0002177,B0BYC52LYP,Zudflll,Worth it,3.0,Decent speaker but there are better options.,2022-01-09,1,PROF99870,Not Specified,44,UE BOOM 3,7,0.5
R0002178,B0BYC52LYP,Qbimrsu,Decent product,5.0,I use this every day and it never disappoints. Very easy to set up and connect.,2023-04-15,0,PROF26454,Color: White,79,UE BOOM 3,16,1.0
R0002179,B0BYC52LYP,Ijnsbij,Not impressed,5.0,"Battery life is fantastic, lasts all day. Love the design and portability.",2022-05-25,0,PROF91120,Color: White,74,UE BOOM 3,12,1.0
R0002180,B0BYC52LYP,Ujsjqze,Worth it,4.0,"Battery life is fantastic, lasts all day. The Bluetooth range is impressive.",2022-07-21,0,PROF63338,Not Specified,76,UE BOOM 3,12,0.75
R0002181,B0BYC52LYP,Uzunikt,Decent product,4.0,The Bluetooth range is impressive. Excellent build quality for the price.,2023-08-17,0,PROF17922,Color: Red,73,UE BOOM 3,11,0.75
R0002182,B0BYC52LYP,Dmtmqjv,Great buy,3.0,It is okay for the price.,2022-01-02,0,PROF76182,Not Specified,25,UE BOOM 3,6,0.5
R0002183,B0BYC52LYP,Ewqglyf,Great buy,1.0,Battery drains way too fast. Sound is tinny and lacks bass.,2023-05-30,0,PROF52591,Color: Black,59,UE BOOM 3,11,0.0
R0002184,B0BYC52LYP,Hjbczkv,Not impressed,4.0,"I use this every day and it never disappoints. Amazing sound quality, really impressed!",2022-06-15,1,PROF53820,Color: White,87,UE BOOM 3,14,0.75
R0002185,B0BYC52LYP,Exyvigk,Worth it,5.0,"Very easy to set up and connect. Battery life is fantastic, lasts all day.",2022-06-23,1,PROF84660,Size: Standard,74,UE BOOM 3,14,1.0
R0002186,B0BYC52LYP,Wtghhjb,Decent product,5.0,"Battery life is fantastic, lasts all day. Amazing sound quality, really impressed!",2023-10-02,1,PROF99807,Color: Red,82,UE BOOM 3,12,1.0
R0002187,B0BYC52LYP,Ugowclz,Worth it,5.0,"Amazing sound quality, really impressed! Amazing sound quality, really impressed!",2023-02-05,1,PROF19772,Color: Red,81,UE BOOM 3,10,1.0
R0002188,B0BYC52LYP,Aehcibn,Not impressed,5.0,"Battery life is fantastic, lasts all day. Great product, exactly what I needed.",2022-12-12,0,PROF79308,Color: Red,79,UE BOOM 3,13,1.0
R0002189,B0BYC52LYP,Ffktanz,Decent product,5.0,"Very easy to set up and connect. Battery life is fantastic, lasts all day.",2022-03-10,1,PROF82341,Not Specified,74,UE BOOM 3,14,1.0
R0002190,B0BYC52LYP,Cjmebit,Worth it,5.0,"Great product, exactly what I needed. I use this every day and it never disappoints.",2022-07-02,0,PROF94295,Color: Black,84,UE BOOM 3,15,1.0
R0002191,B0BYC52LYP,Eppnhht,Decent product,3.0,It is okay for the price.,2023-06-10,1,PROF85660,Size: Standard,25,UE BOOM 3,6,0.5
R0002192,B0BYC52LYP,Heiades,Great buy,5.0,Waterproof feature is a big plus. Love the design and portability.,2022-11-06,0,PROF91170,Color: White,66,UE BOOM 3,11,1.0
